Transaction ID,Customer_ID,Branch,Product ID,Order Date,Quantity,Amount,Gross Profit
6542,1383,Panjim,7,10/20/2023,30,21024,1455.3
6543,1969,Mapusa,3,10/20/2023,60,57949,4424.97
6544,2900,Mapusa,3,10/20/2023,62,31225,2323.19
6545,2407,Mapusa,4,10/20/2023,72,32075,2345.67
6546,2583,Panjim,12,10/20/2023,104,87597,5972
6547,2740,Panjim,5,10/20/2023,110,112519,8719.12
6548,2373,Panjim,8,10/20/2023,134,92611,6432.7
6549,1429,Mapusa,26,10/21/2023,5,535,33.5
6550,2090,Old Goa,21,10/21/2023,8,2272,152.13
6551,3017,Mapusa,22,10/21/2023,9,2486,169.4
6552,1334,Mapusa,11,10/21/2023,46,51412,4093.99
6553,2929,Old Goa,2,10/21/2023,82,22034,1682.44
6554,2682,Mapusa,10,10/21/2023,103,91044,5888.58
6555,2936,Mapusa,8,10/21/2023,116,38273,2604.42
6556,2988,Mapusa,6,10/21/2023,125,15401,1129.05
6557,1636,Old Goa,4,10/21/2023,158,38245,2453.39
6558,971,Mapusa,15,10/22/2023,2,491,31.58
6559,2816,Old Goa,7,10/22/2023,28,15954,1039.56
6560,1007,Old Goa,10,10/22/2023,148,74479,5742.8
6561,2002,Mapusa,4,10/22/2023,167,75186,5353.85
6562,2708,Panjim,17,10/23/2023,5,1404,89.82
6563,868,Mapusa,20,10/23/2023,7,843,54.92
6564,946,Panjim,3,10/23/2023,46,45538,2806.24
6565,2064,Mapusa,1,10/23/2023,70,59699,3755.28
6566,2601,Panjim,5,10/23/2023,109,55446,3568.2
6567,2030,Panjim,9,10/24/2023,23,23440,1818.36
6568,2996,Panjim,4,10/24/2023,46,43979,2787.89
6569,870,Panjim,7,10/24/2023,61,26100,2061.19
6570,1102,Mapusa,11,10/24/2023,68,56329,3509.73
6571,3062,Old Goa,3,10/24/2023,69,64784,3920.94
6572,1140,Panjim,4,10/24/2023,74,23736,1707.49
6573,1366,Old Goa,9,10/24/2023,76,35546,2779.37
6574,3060,Panjim,1,10/24/2023,100,49380,3868.49
6575,971,Old Goa,4,10/24/2023,130,84013,6486.72
6576,1847,Mapusa,10,10/24/2023,140,151501,12013.59
6577,1585,Panjim,21,10/25/2023,12,2050,134.78
6578,3122,Old Goa,2,10/25/2023,80,19944,1468.76
6579,2460,Mapusa,6,10/26/2023,3,1163,76.18
6580,1046,Old Goa,9,10/26/2023,6,3344,209.77
6581,2749,Old Goa,2,10/26/2023,41,23195,1407.59
6582,2104,Old Goa,15,10/26/2023,42,16525,1155.43
6583,1158,Mapusa,1,10/26/2023,53,50268,3771.36
6584,1967,Panjim,8,10/26/2023,66,72534,5301.24
6585,2099,Panjim,7,10/26/2023,68,65460,4879.1
6586,3060,Panjim,2,10/26/2023,97,90498,5649.13
6587,2753,Old Goa,6,10/26/2023,140,135429,9592.05
6588,2540,Panjim,1,10/26/2023,161,84120,6554.73
6589,3145,Panjim,9,10/27/2023,9,5054,364.85
6590,2815,Panjim,11,10/27/2023,50,52855,4149.8
6591,1690,Old Goa,5,10/27/2023,62,56700,3951.25
6592,1918,Mapusa,7,10/27/2023,173,19561,1409.69
6593,1735,Mapusa,10,10/28/2023,4,1968,132.79
6594,1031,Old Goa,18,10/28/2023,10,1011,69.39
6595,1341,Panjim,11,10/28/2023,19,4418,302.04
6596,2997,Old Goa,4,10/28/2023,23,8565,562.5
6597,1090,Old Goa,5,10/28/2023,38,35528,2231.9
6598,2888,Panjim,9,10/28/2023,39,25293,1844.43
6599,2463,Panjim,11,10/28/2023,66,65947,4038.95
6600,1334,Panjim,15,10/28/2023,77,28097,1910.74
6601,2268,Mapusa,1,10/28/2023,88,56076,4108.75
6602,2649,Panjim,11,10/28/2023,94,64124,4324.02
6603,1408,Panjim,2,10/28/2023,99,60000,4361.21
6604,1074,Panjim,5,10/28/2023,101,60555,4599.03
6605,963,Old Goa,12,10/28/2023,113,116570,8223.66
6606,1097,Mapusa,6,10/28/2023,148,10953,661.36
6607,3149,Mapusa,2,10/28/2023,170,35813,2526.02
6608,1773,Mapusa,12,10/29/2023,7,2762,177.29
6609,1591,Mapusa,20,10/29/2023,9,2469,172.46
6610,1714,Mapusa,8,10/29/2023,18,18869,1266.04
6611,2530,Mapusa,2,10/29/2023,33,17629,1080.7
6612,1812,Mapusa,10,10/29/2023,84,43974,2699.39
6613,1581,Panjim,11,10/29/2023,161,18165,1181.18
6614,2445,Old Goa,5,10/30/2023,5,1616,124.61
6615,1234,Mapusa,1,10/30/2023,7,3003,224.48
6616,2207,Mapusa,25,10/30/2023,9,1461,92.03
6617,1810,Panjim,22,10/30/2023,11,3391,226.6
6618,2193,Panjim,12,10/30/2023,30,20338,1384.64
6619,1794,Old Goa,2,10/30/2023,35,21893,1389.35
6620,2251,Old Goa,10,10/30/2023,35,21094,1441
6621,2035,Mapusa,10,10/30/2023,92,59877,4688.82
6622,2794,Mapusa,11,10/30/2023,152,56595,3486.12
6623,2214,Panjim,8,10/30/2023,173,67857,5029.94
6624,1658,Old Goa,27,10/31/2023,10,1509,94.68
6625,2060,Mapusa,10,10/31/2023,11,3104,198.67
6626,1116,Panjim,21,10/31/2023,11,2105,134.97
6627,2799,Panjim,26,10/31/2023,13,3563,232.09
6628,2507,Old Goa,7,10/31/2023,18,5784,436.9
6629,1129,Panjim,13,10/31/2023,45,14977,1046.4
6630,2883,Mapusa,5,10/31/2023,55,4555,313.26
6631,1986,Old Goa,4,10/31/2023,56,47717,3196.07
6632,1087,Old Goa,2,10/31/2023,89,82381,5327.62
6633,2024,Old Goa,7,10/31/2023,97,36874,2573.37
6634,3163,Mapusa,6,10/31/2023,102,103458,7103.4
6635,1395,Old Goa,8,10/31/2023,108,70992,5047.92
6636,2725,Mapusa,8,10/31/2023,120,42936,3367.53
6637,1038,Mapusa,10,10/31/2023,152,102700,7021.72
6638,3164,Old Goa,6,10/31/2023,171,154765,10255.9
6639,2548,Mapusa,19,11/1/2023,13,4168,256.05
6640,2638,Mapusa,12,11/1/2023,64,35244,2774.26
6641,2342,Panjim,4,11/1/2023,66,22653,1742.52
6642,1947,Old Goa,7,11/1/2023,135,57547,3638.65
6643,2693,Panjim,11,11/1/2023,161,57386,4474.96
6644,2286,Mapusa,20,11/2/2023,4,1123,70.8
6645,2983,Old Goa,9,11/2/2023,83,23268,1738.51
6646,2536,Old Goa,11,11/2/2023,126,69302,5249.24
6647,1577,Panjim,9,11/2/2023,132,138932,10985.48
6648,2312,Mapusa,9,11/2/2023,170,124603,8191.64
6649,2643,Mapusa,6,11/3/2023,5,1934,142.63
6650,2293,Panjim,24,11/3/2023,11,3647,241.23
6651,1849,Old Goa,2,11/3/2023,18,15975,976.14
6652,1365,Old Goa,15,11/3/2023,86,11346,735.06
6653,2554,Mapusa,10,11/3/2023,103,8112,506.41
6654,2549,Panjim,8,11/3/2023,110,68898,4861.23
6655,2456,Panjim,3,11/3/2023,112,73754,4479.82
6656,2960,Panjim,11,11/3/2023,127,93685,6987.05
6657,1472,Old Goa,2,11/3/2023,131,95867,6249.53
6658,2733,Mapusa,8,11/3/2023,170,83107,5725.48
6659,1039,Panjim,15,11/4/2023,2,1102,76.73
6660,1950,Old Goa,19,11/4/2023,3,774,51.04
6661,2454,Old Goa,21,11/4/2023,7,1848,112.97
6662,2865,Mapusa,21,11/4/2023,9,1047,68.62
6663,2637,Panjim,12,11/4/2023,110,32624,2226.36
6664,2069,Mapusa,11,11/4/2023,131,38799,2333.17
6665,3027,Panjim,11,11/4/2023,133,113562,8348.09
6666,1151,Panjim,10,11/4/2023,141,129360,8330.88
6667,1372,Panjim,24,11/5/2023,10,2686,170.32
6668,1708,Mapusa,12,11/5/2023,71,70569,5343.06
6669,2887,Old Goa,7,11/5/2023,97,72052,5106.21
6670,896,Old Goa,9,11/5/2023,125,30843,2112.41
6671,1854,Panjim,12,11/6/2023,44,12950,1021.09
6672,2297,Mapusa,5,11/6/2023,77,58560,4569.93
6673,1921,Panjim,1,11/6/2023,94,95053,7146.71
6674,1548,Mapusa,11,11/6/2023,125,129016,9715.1
6675,1926,Old Goa,7,11/6/2023,170,140112,10518.86
6676,3045,Mapusa,24,11/7/2023,9,1243,82.34
6677,1205,Panjim,21,11/7/2023,11,602,37.35
6678,1554,Mapusa,8,11/7/2023,42,28780,2078.82
6679,1941,Panjim,7,11/7/2023,57,51357,3471.31
6680,2037,Mapusa,6,11/7/2023,101,65829,4978.11
6681,1055,Mapusa,9,11/7/2023,116,78956,6021.49
6682,2051,Panjim,9,11/8/2023,13,11015,794.42
6683,2038,Mapusa,3,11/8/2023,24,8867,590.78
6684,1739,Panjim,2,11/8/2023,54,17867,1160.81
6685,2385,Panjim,10,11/8/2023,59,53541,3981.55
6686,2154,Old Goa,3,11/8/2023,65,34547,2714.09
6687,1736,Panjim,20,11/9/2023,7,1235,81.84
6688,1819,Old Goa,4,11/9/2023,9,2614,191.5
6689,3148,Old Goa,18,11/9/2023,12,1215,84.09
6690,2864,Panjim,5,11/9/2023,15,12808,912.68
6691,1077,Old Goa,11,11/9/2023,49,44718,3443.78
6692,2019,Old Goa,13,11/9/2023,70,24822,1709.67
6693,2951,Mapusa,12,11/9/2023,122,64739,4708.31
6694,2082,Panjim,11,11/9/2023,132,103429,7256.2
6695,894,Mapusa,6,11/9/2023,139,90678,6601.54
6696,1780,Panjim,7,11/10/2023,4,535,33.95
6697,1626,Mapusa,4,11/10/2023,15,10057,661.52
6698,3090,Old Goa,2,11/10/2023,24,25126,1831.43
6699,2164,Panjim,3,11/10/2023,35,26169,1823.8
6700,2085,Old Goa,12,11/10/2023,75,57866,4420.98
6701,1741,Old Goa,5,11/10/2023,95,64602,4821.97
6702,2250,Old Goa,5,11/10/2023,109,42456,2614.05
6703,2800,Mapusa,7,11/10/2023,142,74552,4629.6
6704,1130,Old Goa,12,11/11/2023,16,9245,671.34
6705,2116,Old Goa,10,11/11/2023,75,18822,1142.59
6706,1131,Mapusa,6,11/11/2023,88,63301,3884.35
6707,2413,Panjim,1,11/11/2023,102,7523,519.17
6708,1965,Mapusa,7,11/11/2023,123,30575,2182.39
6709,1825,Panjim,4,11/11/2023,134,91030,6359.56
6710,1117,Old Goa,4,11/11/2023,141,64517,3919.73
6711,1083,Old Goa,26,11/12/2023,6,1540,107.14
6712,1008,Mapusa,22,11/12/2023,11,2900,174.85
6713,1427,Panjim,9,11/12/2023,20,20172,1477.44
6714,1045,Mapusa,5,11/12/2023,42,40053,2472.52
6715,2246,Panjim,4,11/12/2023,51,33854,2703.29
6716,1978,Old Goa,14,11/12/2023,67,30152,1894.83
6717,2860,Panjim,5,11/12/2023,79,84466,6669.34
6718,1546,Old Goa,10,11/12/2023,110,62624,4982.59
6719,2584,Old Goa,11,11/12/2023,122,11905,738.23
6720,1200,Mapusa,2,11/12/2023,139,53239,3338.66
6721,934,Mapusa,19,11/13/2023,9,1972,134.34
6722,1684,Mapusa,24,11/13/2023,10,2427,154.21
6723,1165,Panjim,4,11/13/2023,69,76131,6085.03
6724,1995,Mapusa,5,11/13/2023,141,15948,1146.78
6725,1071,Mapusa,2,11/13/2023,158,65968,4011.98
6726,2607,Panjim,12,11/13/2023,162,43628,3329.74
6727,1543,Panjim,25,11/14/2023,3,1016,67.98
6728,2297,Panjim,7,11/14/2023,18,5198,396.23
6729,1986,Mapusa,6,11/14/2023,69,63143,4632.09
6730,1065,Panjim,9,11/14/2023,96,25405,1739.07
6731,1502,Old Goa,5,11/15/2023,15,7152,439.32
6732,1511,Old Goa,2,11/15/2023,40,4669,306.54
6733,2522,Old Goa,4,11/15/2023,44,36189,2629.76
6734,1902,Old Goa,4,11/15/2023,72,74340,4690.12
6735,1282,Old Goa,11,11/15/2023,113,24839,1555.96
6736,2644,Old Goa,5,11/15/2023,135,35208,2611.1
6737,2071,Panjim,18,11/16/2023,7,1043,65.23
6738,3173,Mapusa,11,11/16/2023,23,5906,434.08
6739,2871,Old Goa,9,11/16/2023,46,20967,1277.79
6740,2433,Old Goa,2,11/16/2023,57,18718,1457
6741,1432,Mapusa,11,11/16/2023,81,44410,3198.92
6742,1825,Panjim,4,11/16/2023,83,59925,4534.29
6743,1730,Mapusa,10,11/16/2023,88,13772,975.68
6744,3004,Panjim,6,11/16/2023,104,7345,453.76
6745,3091,Old Goa,7,11/16/2023,115,103477,8229.18
6746,1338,Panjim,2,11/16/2023,129,129263,8832.64
6747,2194,Old Goa,10,11/16/2023,157,58647,4533.64
6748,2187,Mapusa,9,11/16/2023,160,121001,8355.41
6749,1459,Panjim,16,11/17/2023,2,1245,84.49
6750,2931,Old Goa,26,11/17/2023,4,949,58.09
6751,2001,Old Goa,14,11/17/2023,5,475,28.87
6752,2884,Old Goa,3,11/17/2023,34,6882,472.96
6753,1417,Old Goa,3,11/17/2023,52,11622,759.48
6754,1382,Mapusa,13,11/17/2023,77,2355,156.58
6755,2281,Panjim,1,11/17/2023,90,31989,2378.08
6756,1600,Mapusa,4,11/17/2023,96,35694,2834.88
6757,2685,Panjim,7,11/17/2023,106,50735,3294
6758,1734,Old Goa,1,11/17/2023,112,104398,7265.63
6759,3178,Old Goa,6,11/17/2023,120,24666,1535.72
6760,2866,Old Goa,9,11/18/2023,32,3846,291.36
6761,1090,Old Goa,10,11/18/2023,66,67440,4554.44
6762,2846,Panjim,9,11/18/2023,104,7223,571.47
6763,934,Old Goa,13,11/18/2023,108,19960,1337.88
6764,2662,Panjim,5,11/18/2023,111,66312,5042.19
6765,3063,Mapusa,8,11/18/2023,112,84467,5195.36
6766,2731,Panjim,7,11/18/2023,125,42646,2943.5
6767,3023,Panjim,10,11/18/2023,129,56701,4135.62
6768,1701,Panjim,2,11/18/2023,133,12291,891.24
6769,1186,Panjim,9,11/18/2023,148,152781,12216.04
6770,2344,Panjim,5,11/18/2023,151,151933,11406.36
6771,1467,Panjim,12,11/19/2023,49,40351,2718.71
6772,2571,Panjim,9,11/19/2023,57,11244,866.43
6773,2911,Mapusa,12,11/19/2023,66,73438,5310.95
6774,1828,Panjim,12,11/19/2023,69,16301,1277.63
6775,2408,Mapusa,3,11/19/2023,86,37867,2806.64
6776,1911,Panjim,10,11/19/2023,117,119979,7755.07
6777,2054,Panjim,9,11/19/2023,122,19150,1288.99
6778,1554,Old Goa,21,11/20/2023,3,331,21.79
6779,2916,Old Goa,19,11/20/2023,4,919,59.5
6780,3034,Old Goa,6,11/20/2023,14,8045,619.93
6781,2373,Old Goa,15,11/20/2023,28,19458,1184.24
6782,1365,Panjim,14,11/20/2023,54,19882,1278.12
6783,2254,Old Goa,2,11/20/2023,72,36879,2255.75
6784,906,Mapusa,7,11/20/2023,123,11076,823.47
6785,1680,Old Goa,9,11/20/2023,137,32115,2563.91
6786,2986,Panjim,10,11/21/2023,110,16700,1051.13
6787,1046,Panjim,3,11/22/2023,46,47334,3629.57
6788,1389,Panjim,9,11/22/2023,71,11014,731.3
6789,870,Mapusa,11,11/22/2023,101,61922,4579.58
6790,1672,Panjim,11,11/22/2023,111,82156,6550
6791,2384,Panjim,7,11/22/2023,134,45361,3196.76
6792,1269,Panjim,2,11/22/2023,149,32988,2622.63
6793,2276,Old Goa,1,11/22/2023,163,82256,6025.8
6794,2703,Panjim,20,11/23/2023,4,766,46.76
6795,1833,Panjim,26,11/23/2023,5,501,32.65
6796,1236,Old Goa,13,11/23/2023,11,4560,291.94
6797,2624,Old Goa,8,11/23/2023,97,108361,7873.69
6798,1492,Mapusa,1,11/23/2023,161,129358,9164.56
6799,1389,Mapusa,8,11/24/2023,4,2173,138.18
6800,1889,Mapusa,17,11/24/2023,9,428,27.07
6801,1902,Mapusa,23,11/24/2023,12,2200,138.49
6802,2722,Panjim,1,11/24/2023,26,3278,235.98
6803,1264,Panjim,5,11/24/2023,52,26676,1847.27
6804,1172,Panjim,5,11/24/2023,55,19201,1426.77
6805,1139,Panjim,13,11/24/2023,57,30575,1962.95
6806,3161,Old Goa,10,11/24/2023,58,24546,1479.04
6807,1454,Old Goa,12,11/24/2023,98,54069,3931.08
6808,2848,Mapusa,27,11/25/2023,9,885,56.17
6809,1947,Panjim,5,11/25/2023,34,10210,794.2
6810,3040,Old Goa,5,11/25/2023,59,29795,2213.93
6811,1986,Panjim,13,11/25/2023,76,25994,1703.33
6812,1473,Panjim,12,11/25/2023,79,28861,2074.64
6813,1704,Mapusa,6,11/25/2023,93,41125,2938.21
6814,2878,Old Goa,2,11/25/2023,144,115403,8554.55
6815,2150,Mapusa,2,11/25/2023,170,35232,2788.77
6816,2679,Old Goa,19,11/26/2023,12,3798,234.89
6817,2983,Panjim,12,11/26/2023,39,26312,1795.21
6818,2960,Panjim,12,11/26/2023,70,65639,4825.33
6819,3078,Panjim,8,11/26/2023,95,59461,3736.12
6820,1451,Mapusa,6,11/26/2023,95,80989,5254.07
6821,2519,Mapusa,13,11/26/2023,103,70157,4762.34
6822,2653,Old Goa,1,11/26/2023,131,50425,3095.69
6823,3156,Panjim,11,11/26/2023,139,29360,1830.38
6824,3072,Panjim,2,11/27/2023,5,5540,363.6
6825,2636,Panjim,21,11/27/2023,7,1701,114.98
6826,2128,Old Goa,6,11/27/2023,77,53129,3486.67
6827,905,Panjim,15,11/27/2023,78,19520,1192.2
6828,1702,Old Goa,9,11/27/2023,100,66119,3994.87
6829,3179,Old Goa,16,11/27/2023,102,15999,1008.89
6830,2347,Old Goa,3,11/27/2023,130,42421,2918.99
6831,2122,Panjim,3,11/27/2023,166,21329,1689.76
6832,1457,Old Goa,17,11/28/2023,8,2111,137.66
6833,1670,Panjim,3,11/28/2023,35,31533,2087.34
6834,1623,Mapusa,6,11/28/2023,40,16434,1080.49
6835,2449,Mapusa,7,11/28/2023,53,20094,1533.02
6836,2608,Old Goa,8,11/28/2023,54,11995,867.61
6837,1756,Panjim,8,11/28/2023,116,46361,3070.04
6838,2638,Mapusa,6,11/28/2023,118,92201,6488.59
6839,2549,Old Goa,9,11/28/2023,131,113907,7539.89
6840,1083,Old Goa,3,11/28/2023,149,52491,3976.37
6841,2395,Mapusa,4,11/29/2023,13,10986,849.33
6842,1994,Panjim,20,11/29/2023,13,2650,172.21
6843,1832,Old Goa,8,11/29/2023,63,41452,3056.11
6844,1621,Old Goa,11,11/29/2023,71,67160,4610.41
6845,1741,Panjim,4,11/29/2023,82,89836,5418.79
6846,3131,Panjim,4,11/29/2023,121,95210,7273.9
6847,2943,Mapusa,11,11/29/2023,127,13084,1036.16
6848,2291,Mapusa,5,11/29/2023,152,140004,10537.76
6849,2085,Mapusa,1,11/29/2023,154,64840,4145.58
6850,1574,Mapusa,6,11/29/2023,159,143130,9426.89
6851,2554,Panjim,14,11/30/2023,1,645,44.05
6852,3150,Panjim,11,11/30/2023,30,11805,753.12
6853,2043,Panjim,1,11/30/2023,43,15992,1023.64
6854,1178,Panjim,12,11/30/2023,47,46092,2809.98
6855,3139,Panjim,2,11/30/2023,96,14783,1175.35
6856,1661,Old Goa,1,11/30/2023,126,84120,5746.63
6857,2370,Mapusa,11,11/30/2023,143,140320,8784.46
6858,2306,Mapusa,24,12/1/2023,5,1439,94.38
6859,3111,Old Goa,26,12/1/2023,12,494,32.4
6860,2979,Mapusa,15,12/1/2023,36,10119,677.24
6861,1266,Old Goa,8,12/1/2023,52,12194,761.7
6862,1866,Panjim,6,12/1/2023,66,10883,653.95
6863,3098,Mapusa,8,12/1/2023,88,51554,4080.22
6864,2990,Mapusa,2,12/1/2023,160,84233,6688.26
6865,2421,Mapusa,3,12/2/2023,14,7977,500.36
6866,1217,Old Goa,12,12/2/2023,54,10310,819.2
6867,1181,Mapusa,10,12/2/2023,94,23379,1760.38
6868,1021,Mapusa,11,12/3/2023,2,1582,122.81
6869,1828,Old Goa,12,12/3/2023,58,22966,1524.34
6870,2527,Panjim,5,12/3/2023,81,78722,5670.88
6871,2190,Old Goa,9,12/3/2023,102,29893,1925.13
6872,1596,Old Goa,5,12/3/2023,113,124168,8167.06
6873,1547,Old Goa,6,12/3/2023,117,50527,4030.53
6874,957,Panjim,3,12/3/2023,169,149113,11407.24
6875,1922,Old Goa,17,12/4/2023,4,910,56.42
6876,2914,Old Goa,12,12/4/2023,39,21317,1565.1
6877,1968,Panjim,6,12/4/2023,88,76664,5414.21
6878,1710,Old Goa,12,12/4/2023,117,120038,7953.03
6879,914,Panjim,2,12/4/2023,124,18120,1093.83
6880,1289,Mapusa,13,12/5/2023,8,6070,422.59
6881,3065,Old Goa,10,12/5/2023,17,9233,574.73
6882,2909,Mapusa,4,12/5/2023,52,48500,3822.95
6883,2455,Mapusa,3,12/5/2023,57,10472,795.86
6884,1153,Panjim,5,12/5/2023,84,19100,1164.77
6885,1716,Mapusa,4,12/5/2023,96,87797,5408.68
6886,2660,Old Goa,4,12/5/2023,111,48569,3208.59
6887,2042,Old Goa,25,12/6/2023,5,1290,81.03
6888,2213,Mapusa,17,12/6/2023,10,3239,211.9
6889,1325,Mapusa,2,12/6/2023,20,3514,219.32
6890,2611,Old Goa,8,12/6/2023,39,26652,2048.68
6891,2515,Panjim,2,12/6/2023,61,62578,3828.46
6892,2768,Mapusa,7,12/6/2023,71,22738,1630.7
6893,2555,Mapusa,4,12/6/2023,124,84871,6365.49
6894,1617,Panjim,18,12/7/2023,2,364,24.76
6895,1391,Mapusa,17,12/7/2023,5,1392,88.07
6896,1235,Panjim,23,12/7/2023,12,3681,234.81
6897,3160,Mapusa,8,12/7/2023,29,9737,658.36
6898,1149,Mapusa,10,12/7/2023,42,24265,1687.32
6899,2169,Mapusa,9,12/7/2023,51,56031,3760.45
6900,2526,Mapusa,8,12/7/2023,60,6472,444.44
6901,1298,Mapusa,13,12/7/2023,85,38545,2601.69
6902,2913,Panjim,8,12/7/2023,86,69110,4197.49
6903,2733,Panjim,4,12/7/2023,90,32951,2613.42
6904,1748,Mapusa,16,12/7/2023,94,25654,1608.73
6905,2568,Panjim,6,12/7/2023,126,44296,2673.78
6906,1578,Old Goa,12,12/7/2023,140,151775,11764.19
6907,1456,Old Goa,9,12/8/2023,7,4581,295.08
6908,3032,Panjim,21,12/8/2023,11,1421,98.53
6909,2610,Mapusa,5,12/8/2023,36,34244,2695.23
6910,2639,Panjim,1,12/8/2023,39,11023,877.07
6911,949,Mapusa,14,12/8/2023,60,17540,1161.86
6912,1916,Mapusa,3,12/8/2023,64,30304,1854.08
6913,1337,Mapusa,8,12/8/2023,132,77732,5327.96
6914,2581,Mapusa,2,12/8/2023,141,34409,2196.6
6915,1095,Old Goa,10,12/8/2023,148,65410,4595.23
6916,2448,Old Goa,11,12/8/2023,170,134468,10474.63
6917,3035,Panjim,8,12/9/2023,1,480,34.09
6918,1749,Mapusa,25,12/9/2023,5,641,42.38
6919,2730,Old Goa,19,12/9/2023,7,1789,115.47
6920,1748,Old Goa,1,12/9/2023,8,4040,300.81
6921,1618,Mapusa,24,12/9/2023,9,2224,148.84
6922,1350,Old Goa,18,12/9/2023,12,3844,245.36
6923,1542,Panjim,10,12/9/2023,27,6249,442.08
6924,3210,Mapusa,3,12/9/2023,80,48958,3036.68
6925,893,Panjim,3,12/10/2023,3,1192,91.86
6926,1814,Mapusa,20,12/10/2023,8,720,46.32
6927,1984,Panjim,24,12/10/2023,12,3674,234.03
6928,2976,Panjim,1,12/10/2023,63,57809,3863.47
6929,1260,Panjim,11,12/10/2023,97,86676,5943.01
6930,1323,Old Goa,3,12/10/2023,122,121083,8048.15
6931,1567,Old Goa,12,12/11/2023,4,2189,135.42
6932,2852,Panjim,3,12/11/2023,55,29168,1845.36
6933,2855,Panjim,12,12/11/2023,115,120563,9430.01
6934,2464,Old Goa,1,12/11/2023,148,13666,1040.99
6935,1062,Panjim,20,12/12/2023,5,400,25.66
6936,2317,Mapusa,2,12/12/2023,18,17218,1224.5
6937,3069,Panjim,12,12/12/2023,18,12227,776.12
6938,2516,Mapusa,5,12/12/2023,28,24137,1695.51
6939,2941,Panjim,2,12/12/2023,29,4142,325.29
6940,2172,Old Goa,2,12/12/2023,50,25855,1922.72
6941,1982,Old Goa,14,12/12/2023,100,21544,1492.05
6942,2814,Panjim,4,12/12/2023,110,109248,6667.41
6943,1865,Old Goa,7,12/12/2023,128,68385,4860.15
6944,2991,Mapusa,3,12/12/2023,154,118102,9047.05
6945,2898,Mapusa,26,12/13/2023,12,1714,119.69
6946,3093,Old Goa,17,12/13/2023,12,3890,234.24
6947,2598,Panjim,2,12/13/2023,47,31669,1993.2
6948,2388,Panjim,10,12/13/2023,56,47432,3136.27
6949,2009,Mapusa,11,12/13/2023,116,16186,1251.69
6950,1379,Mapusa,27,12/14/2023,5,1556,106.45
6951,2285,Panjim,7,12/14/2023,36,39858,3156.81
6952,2029,Old Goa,8,12/14/2023,57,29731,2209.31
6953,1222,Panjim,6,12/14/2023,87,21337,1365.12
6954,3030,Old Goa,13,12/14/2023,89,20484,1388.15
6955,2117,Mapusa,3,12/14/2023,106,114003,7514.57
6956,2668,Old Goa,6,12/14/2023,124,108305,8024
6957,1697,Panjim,12,12/14/2023,126,18804,1332.8
6958,1630,Old Goa,5,12/14/2023,163,20686,1462.78
6959,2470,Old Goa,27,12/15/2023,5,315,20.92
6960,2374,Panjim,27,12/15/2023,13,1066,68.14
6961,998,Mapusa,6,12/15/2023,38,26734,1786.06
6962,2563,Mapusa,6,12/15/2023,54,26511,1824.86
6963,1161,Old Goa,10,12/15/2023,70,44657,3337.57
6964,2537,Panjim,10,12/15/2023,78,76408,5985.87
6965,1173,Old Goa,3,12/15/2023,96,57522,3524.57
6966,2646,Mapusa,10,12/15/2023,100,103523,6542.8
6967,1174,Old Goa,7,12/15/2023,115,37155,2781.07
6968,2195,Mapusa,4,12/15/2023,116,49310,3417.84
6969,2558,Mapusa,3,12/15/2023,138,119258,9196.5
6970,2102,Old Goa,4,12/15/2023,152,51552,3833.1
6971,3000,Panjim,14,12/16/2023,13,1667,113.26
6972,1317,Old Goa,5,12/16/2023,17,11394,694.13
6973,2790,Panjim,7,12/16/2023,23,25267,1848.68
6974,2641,Panjim,3,12/16/2023,28,11299,746.72
6975,2066,Old Goa,2,12/16/2023,56,34170,2460.33
6976,1040,Mapusa,13,12/16/2023,59,40358,2722.58
6977,1016,Old Goa,12,12/16/2023,80,43792,2806.63
6978,3032,Panjim,1,12/16/2023,84,48827,3382.01
6979,1008,Mapusa,4,12/16/2023,86,21276,1400.16
6980,1260,Old Goa,12,12/16/2023,107,52843,3654.04
6981,1750,Mapusa,12,12/16/2023,109,65568,4101.94
6982,2157,Mapusa,5,12/16/2023,118,20262,1312.06
6983,1077,Old Goa,3,12/16/2023,148,78571,5317.02
6984,1862,Old Goa,10,12/16/2023,159,163450,11931.06
6985,1231,Old Goa,25,12/17/2023,2,672,42.71
6986,1035,Panjim,5,12/17/2023,20,1203,88.21
6987,2289,Mapusa,16,12/17/2023,73,19931,1198.27
6988,2856,Panjim,5,12/17/2023,92,99215,6648.49
6989,2327,Old Goa,3,12/17/2023,93,70546,4959.88
6990,2168,Mapusa,10,12/18/2023,61,47065,3717.41
6991,2573,Mapusa,10,12/18/2023,95,101019,8038.67
6992,1298,Panjim,3,12/18/2023,101,32789,2287.86
6993,3144,Mapusa,6,12/18/2023,120,69465,5450.69
6994,1253,Old Goa,3,12/18/2023,122,125024,9161.28
6995,2054,Old Goa,7,12/18/2023,128,134310,9076.18
6996,2964,Old Goa,5,12/18/2023,166,51630,3652.17
6997,1043,Mapusa,25,12/19/2023,5,482,32.05
6998,2909,Mapusa,9,12/19/2023,54,40515,2487.16
6999,3026,Mapusa,16,12/19/2023,74,23184,1555.74
7000,2422,Old Goa,2,12/19/2023,101,106717,7959.55
7001,3180,Panjim,6,12/19/2023,105,45444,2869.54
7002,1595,Old Goa,6,12/19/2023,118,81129,5209.92
